0.020839, 0.021090, 0.021594, 0.022350, 0.023360, 0.024625, 0.026147, 0.027927, 0.029966, 0.032267, 0.034829, 0.037654, 0.040742, 0.044092, 0.047703, 0.051571, 0.055693, 0.060063, 0.064675, 0.069519, 0.074585, 0.079861, 0.085333, 0.090983, 0.096794, 0.102744, 0.108812, 0.114972, 0.121198, 0.127462, 0.133733, 0.139980, 0.146171, 0.152272, 0.158249, 0.164067, 0.169692, 0.175088, 0.180222, 0.185061, 0.189574, 0.193729, 0.197500, 0.200860, 0.203785, 0.206255, 0.208253, 0.209764, 0.210778, 0.211286, 0.211286, 0.210778, 0.209764, 0.208253, 0.206255, 0.203785, 0.200860, 0.197500, 0.193730, 0.189574, 0.185061, 0.180222, 0.175088, 0.169692, 0.164067, 0.158249, 0.152272, 0.146171, 0.139980, 0.133733, 0.127462, 0.121198, 0.114973, 0.108812, 0.102745, 0.096794, 0.090983, 0.085333, 0.079862, 0.074585, 0.069519, 0.064675, 0.060063, 0.055693, 0.051571, 0.047703, 0.044093, 0.040743, 0.037654, 0.034829, 0.032267, 0.029966, 0.027927, 0.026147, 0.024625, 0.023360, 0.022350, 0.021594, 0.021090, 0.020839
0.018848, 0.019076, 0.019531, 0.020215, 0.021129, 0.022273, 0.023650, 0.025259, 0.027104, 0.029184, 0.031502, 0.034058, 0.036851, 0.039881, 0.043146, 0.046645, 0.050373, 0.054326, 0.058497, 0.062878, 0.067461, 0.072233, 0.077181, 0.082292, 0.087548, 0.092930, 0.098418, 0.103989, 0.109621, 0.115286, 0.120958, 0.126608, 0.132207, 0.137726, 0.143131, 0.148393, 0.153480, 0.158361, 0.163005, 0.167382, 0.171463, 0.175222, 0.178633, 0.181671, 0.184317, 0.186552, 0.188359, 0.189726, 0.190642, 0.191102, 0.191102, 0.190642, 0.189726, 0.188359, 0.186552, 0.184318, 0.181672, 0.178633, 0.175222, 0.171464, 0.167382, 0.163005, 0.158361, 0.153481, 0.148394, 0.143132, 0.137726, 0.132208, 0.126608, 0.120958, 0.115286, 0.109621, 0.103990, 0.098418, 0.092930, 0.087548, 0.082292, 0.077182, 0.072233, 0.067461, 0.062878, 0.058497, 0.054326, 0.050373, 0.046645, 0.043146, 0.039881, 0.036851, 0.034058, 0.031502, 0.029185, 0.027104, 0.025259, 0.023650, 0.022273, 0.021129, 0.020215, 0.019531, 0.019076, 0.018848
0.017010, 0.017215, 0.017626, 0.018244, 0.019068, 0.020101, 0.021343, 0.022796, 0.024460, 0.026338, 0.028430, 0.030736, 0.033256, 0.035991, 0.038938, 0.042095, 0.045460, 0.049027, 0.052791, 0.056745, 0.060880, 0.065187, 0.069653, 0.074265, 0.079008, 0.083865, 0.088818, 0.093846, 0.098928, 0.104041, 0.109159, 0.114258, 0.119312, 0.124291, 0.129170, 0.133918, 0.138509, 0.142914, 0.147104, 0.151054, 0.154737, 0.158129, 0.161207, 0.163949, 0.166338, 0.168354, 0.169985, 0.171218, 0.172046, 0.172460, 0.172460, 0.172046, 0.171218, 0.169985, 0.168354, 0.166338, 0.163950, 0.161207, 0.158129, 0.154738, 0.151054, 0.147105, 0.142914, 0.138509, 0.133919, 0.129170, 0.124292, 0.119312, 0.114259, 0.109160, 0.104041, 0.098928, 0.093846, 0.088818, 0.083866, 0.079009, 0.074265, 0.069653, 0.065187, 0.060881, 0.056745, 0.052791, 0.049027, 0.045460, 0.042096, 0.038938, 0.035991, 0.033256, 0.030736, 0.028430, 0.026338, 0.024460, 0.022796, 0.021343, 0.020101, 0.019068, 0.018244, 0.017626, 0.017215, 0.017010
0.015321, 0.015506, 0.015876, 0.016432, 0.017175, 0.018105, 0.019224, 0.020532, 0.022032, 0.023723, 0.025607, 0.027684, 0.029954, 0.032417, 0.035072, 0.037916, 0.040946, 0.044159, 0.047549, 0.051111, 0.054836, 0.058715, 0.062737, 0.066891, 0.071163, 0.075538, 0.079999, 0.084528, 0.089105, 0.093710, 0.098320, 0.102913, 0.107465, 0.111950, 0.116344, 0.120621, 0.124756, 0.128723, 0.132498, 0.136055, 0.139372, 0.142428, 0.145200, 0.147670, 0.149820, 0.151636, 0.153105, 0.154216, 0.154961, 0.155335, 0.155335, 0.154961, 0.154216, 0.153105, 0.151637, 0.149820, 0.147670, 0.145200, 0.142428, 0.139373, 0.136055, 0.132498, 0.128723, 0.124756, 0.120621, 0.116344, 0.111950, 0.107465, 0.102914, 0.098321, 0.093710, 0.089105, 0.084528, 0.079999, 0.075538, 0.071164, 0.066892, 0.062737, 0.058715, 0.054836, 0.051111, 0.047550, 0.044159, 0.040946, 0.037916, 0.035072, 0.032417, 0.029954, 0.027684, 0.025607, 0.023723, 0.022032, 0.020532, 0.019224, 0.018105, 0.017175, 0.016432, 0.015876, 0.015506, 0.015321
0.013778, 0.013945, 0.014278, 0.014778, 0.015446, 0.016282, 0.017288, 0.018465, 0.019813, 0.021334, 0.023028, 0.024896, 0.026938, 0.029153, 0.031540, 0.034098, 0.036823, 0.039713, 0.042762, 0.045964, 0.049314, 0.052802, 0.056420, 0.060156, 0.063998, 0.067932, 0.071944, 0.076016, 0.080133, 0.084274, 0.088420, 0.092551, 0.096644, 0.100677, 0.104629, 0.108475, 0.112194, 0.115761, 0.119156, 0.122355, 0.125338, 0.128086, 0.130578, 0.132800, 0.134734, 0.136367, 0.137688, 0.138687, 0.139357, 0.139693, 0.139693, 0.139357, 0.138687, 0.137688, 0.136367, 0.134734, 0.132800, 0.130579, 0.128086, 0.125338, 0.122355, 0.119156, 0.115761, 0.112194, 0.108475, 0.104629, 0.100678, 0.096644, 0.092551, 0.088420, 0.084274, 0.080133, 0.076017, 0.071944, 0.067932, 0.063998, 0.060156, 0.056420, 0.052803, 0.049314, 0.045965, 0.042762, 0.039713, 0.036823, 0.034098, 0.031540, 0.029153, 0.026938, 0.024897, 0.023029, 0.021334, 0.019813, 0.018465, 0.017288, 0.016282, 0.015446, 0.014778, 0.014278, 0.013945, 0.013778
0.012378, 0.012527, 0.012827, 0.013276, 0.013876, 0.014627, 0.015531, 0.016588, 0.017799, 0.019166, 0.020688, 0.022366, 0.024200, 0.026190, 0.028335, 0.030632, 0.033080, 0.035676, 0.038415, 0.041293, 0.044302, 0.047436, 0.050685, 0.054042, 0.057493, 0.061027, 0.064631, 0.068290, 0.071988, 0.075708, 0.079433, 0.083144, 0.086821, 0.090445, 0.093994, 0.097450, 0.100790, 0.103995, 0.107045, 0.109919, 0.112599, 0.115067, 0.117307, 0.119302, 0.121039, 0.122507, 0.123693, 0.124591, 0.125193, 0.125495, 0.125495, 0.125193, 0.124591, 0.123693, 0.122507, 0.121040, 0.119302, 0.117307, 0.115067, 0.112599, 0.109919, 0.107045, 0.103996, 0.100791, 0.097450, 0.093995, 0.090445, 0.086821, 0.083144, 0.079433, 0.075709, 0.071988, 0.068290, 0.064632, 0.061028, 0.057493, 0.054042, 0.050686, 0.047436, 0.044302, 0.041293, 0.038415, 0.035676, 0.033081, 0.030632, 0.028335, 0.026190, 0.024200, 0.022366, 0.020688, 0.019166, 0.017800, 0.016588, 0.015531, 0.014627, 0.013876, 0.013276, 0.012827, 0.012527, 0.012378
0.011116, 0.011250, 0.011518, 0.011922, 0.012461, 0.013135, 0.013947, 0.014896, 0.015984, 0.017211, 0.018578, 0.020085, 0.021732, 0.023519, 0.025445, 0.027508, 0.029707, 0.032038, 0.034498, 0.037081, 0.039784, 0.042598, 0.045516, 0.048530, 0.051630, 0.054804, 0.058040, 0.061326, 0.064647, 0.067987, 0.071332, 0.074665, 0.077967, 0.081221, 0.084409, 0.087512, 0.090512, 0.093390, 0.096128, 0.098709, 0.101116, 0.103332, 0.105343, 0.107135, 0.108696, 0.110013, 0.111079, 0.111885, 0.112425, 0.112697, 0.112697, 0.112425, 0.111885, 0.111079, 0.110013, 0.108696, 0.107135, 0.105344, 0.103332, 0.101116, 0.098709, 0.096128, 0.093390, 0.090512, 0.087512, 0.084409, 0.081221, 0.077967, 0.074665, 0.071333, 0.067988, 0.064647, 0.061326, 0.058040, 0.054804, 0.051630, 0.048530, 0.045517, 0.042598, 0.039784, 0.037082, 0.034498, 0.032038, 0.029707, 0.027508, 0.025445, 0.023519, 0.021732, 0.020085, 0.018578, 0.017211, 0.015984, 0.014896, 0.013947, 0.013135, 0.012461, 0.011922, 0.011518, 0.011250, 0.011116
0.009987, 0.010107, 0.010349, 0.010711, 0.011195, 0.011801, 0.012531, 0.013384, 0.014361, 0.015463, 0.016691, 0.018045, 0.019525, 0.021131, 0.022861, 0.024715, 0.026690, 0.028784, 0.030994, 0.033316, 0.035744, 0.038272, 0.040894, 0.043602, 0.046387, 0.049238, 0.052146, 0.055098, 0.058082, 0.061084, 0.064089, 0.067083, 0.070049, 0.072973, 0.075837, 0.078625, 0.081320, 0.083906, 0.086367, 0.088686, 0.090848, 0.092839, 0.094646, 0.096256, 0.097658, 0.098842, 0.099799, 0.100523, 0.101009, 0.101253, 0.101253, 0.101009, 0.100523, 0.099799, 0.098842, 0.097658, 0.096256, 0.094646, 0.092839, 0.090848, 0.088686, 0.086367, 0.083906, 0.081321, 0.078625, 0.075837, 0.072973, 0.070050, 0.067083, 0.064089, 0.061084, 0.058082, 0.055098, 0.052146, 0.049239, 0.046387, 0.043602, 0.040894, 0.038272, 0.035744, 0.033316, 0.030994, 0.028785, 0.026690, 0.024715, 0.022861, 0.021131, 0.019525, 0.018045, 0.016691, 0.015463, 0.014361, 0.013384, 0.012531, 0.011801, 0.011195, 0.010711, 0.010349, 0.010107, 0.009987
0.008987, 0.009095, 0.009312, 0.009639, 0.010074, 0.010620, 0.011276, 0.012044, 0.012923, 0.013915, 0.015020, 0.016239, 0.017570, 0.019015, 0.020572, 0.022240, 0.024018, 0.025903, 0.027891, 0.029980, 0.032165, 0.034441, 0.036800, 0.039237, 0.041743, 0.044309, 0.046926, 0.049582, 0.052267, 0.054968, 0.057673, 0.060367, 0.063037, 0.065668, 0.068245, 0.070754, 0.073180, 0.075507, 0.077721, 0.079807, 0.081753, 0.083545, 0.085171, 0.086620, 0.087882, 0.088947, 0.089809, 0.090460, 0.090897, 0.091117, 0.091117, 0.090897, 0.090460, 0.089809, 0.088947, 0.087882, 0.086620, 0.085172, 0.083546, 0.081753, 0.079808, 0.077721, 0.075507, 0.073180, 0.070754, 0.068245, 0.065668, 0.063037, 0.060367, 0.057673, 0.054969, 0.052267, 0.049583, 0.046926, 0.044309, 0.041743, 0.039237, 0.036800, 0.034441, 0.032165, 0.029981, 0.027891, 0.025903, 0.024018, 0.022240, 0.020572, 0.019015, 0.017570, 0.016239, 0.015020, 0.013915, 0.012923, 0.012044, 0.011276, 0.010620, 0.010074, 0.009639, 0.009312, 0.009095, 0.008987
0.008111, 0.008209, 0.008405, 0.008700, 0.009093, 0.009585, 0.010177, 0.010870, 0.011664, 0.012559, 0.013557, 0.014657, 0.015859, 0.017163, 0.018568, 0.020074, 0.021678, 0.023379, 0.025174, 0.027060, 0.029032, 0.031086, 0.033216, 0.035415, 0.037677, 0.039993, 0.042355, 0.044753, 0.047176, 0.049614, 0.052055, 0.054487, 0.056897, 0.059272, 0.061598, 0.063863, 0.066052, 0.068152, 0.070151, 0.072034, 0.073791, 0.075408, 0.076876, 0.078183, 0.079322, 0.080284, 0.081061, 0.081649, 0.082044, 0.082242, 0.082242, 0.082044, 0.081649, 0.081061, 0.080284, 0.079322, 0.078183, 0.076876, 0.075408, 0.073791, 0.072034, 0.070151, 0.068152, 0.066052, 0.063863, 0.061598, 0.059272, 0.056897, 0.054487, 0.052055, 0.049614, 0.047176, 0.044753, 0.042355, 0.039993, 0.037677, 0.035415, 0.033216, 0.031086, 0.029032, 0.027060, 0.025175, 0.023380, 0.021678, 0.020074, 0.018568, 0.017163, 0.015859, 0.014657, 0.013557, 0.012560, 0.011664, 0.010870, 0.010178, 0.009585, 0.009093, 0.008700, 0.008405, 0.008209, 0.008111
