0.001679, 0.001764, 0.001937, 0.002202, 0.002568, 0.003044, 0.003645, 0.004385, 0.005284, 0.006362, 0.007644, 0.009154, 0.010923, 0.012981, 0.015360, 0.018094, 0.021218, 0.024768, 0.028779, 0.033284, 0.038315, 0.043901, 0.050067, 0.056832, 0.064209, 0.072205, 0.080818, 0.090034, 0.099832, 0.110179, 0.121029, 0.132324, 0.143997, 0.155966, 0.168139, 0.180413, 0.192676, 0.204809, 0.216685, 0.228177, 0.239152, 0.249480, 0.259035, 0.267696, 0.275350, 0.281895, 0.287242, 0.291320, 0.294070, 0.295455, 0.295455, 0.294070, 0.291320, 0.287243, 0.281895, 0.275350, 0.267696, 0.259036, 0.249481, 0.239153, 0.228178, 0.216686, 0.204809, 0.192676, 0.180413, 0.168140, 0.155967, 0.143998, 0.132325, 0.121029, 0.110179, 0.099833, 0.090035, 0.080818, 0.072206, 0.064210, 0.056832, 0.050067, 0.043901, 0.038315, 0.033284, 0.028779, 0.024769, 0.021219, 0.018094, 0.015360, 0.012981, 0.010923, 0.009154, 0.007644, 0.006362, 0.005284, 0.004385, 0.003645, 0.003044, 0.002568, 0.002202, 0.001937, 0.001764, 0.001679
0.001931, 0.002028, 0.002227, 0.002532, 0.002952, 0.003500, 0.004190, 0.005042, 0.006075, 0.007314, 0.008787, 0.010524, 0.012558, 0.014923, 0.017658, 0.020801, 0.024394, 0.028475, 0.033086, 0.038265, 0.044048, 0.050470, 0.057558, 0.065336, 0.073817, 0.083010, 0.092910, 0.103506, 0.114770, 0.126665, 0.139138, 0.152124, 0.165543, 0.179302, 0.193296, 0.207406, 0.221504, 0.235452, 0.249106, 0.262317, 0.274934, 0.286808, 0.297792, 0.307749, 0.316547, 0.324072, 0.330220, 0.334907, 0.338069, 0.339661, 0.339661, 0.338069, 0.334907, 0.330220, 0.324072, 0.316548, 0.307749, 0.297793, 0.286808, 0.274935, 0.262317, 0.249107, 0.235453, 0.221505, 0.207407, 0.193297, 0.179303, 0.165544, 0.152124, 0.139138, 0.126665, 0.114771, 0.103506, 0.092911, 0.083010, 0.073818, 0.065336, 0.057559, 0.050471, 0.044049, 0.038265, 0.033086, 0.028475, 0.024394, 0.020802, 0.017658, 0.014923, 0.012558, 0.010524, 0.008788, 0.007314, 0.006075, 0.005042, 0.004190, 0.003500, 0.002952, 0.002532, 0.002227, 0.002028, 0.001931
0.002208, 0.002320, 0.002547, 0.002895, 0.003376, 0.004003, 0.004793, 0.005766, 0.006948, 0.008366, 0.010051, 0.012037, 0.014363, 0.017068, 0.020196, 0.023791, 0.027900, 0.032568, 0.037841, 0.043764, 0.050379, 0.057724, 0.065831, 0.074726, 0.084426, 0.094940, 0.106264, 0.118382, 0.131265, 0.144869, 0.159134, 0.173986, 0.189334, 0.205071, 0.221076, 0.237213, 0.253337, 0.269290, 0.284905, 0.300015, 0.314445, 0.328026, 0.340589, 0.351976, 0.362039, 0.370644, 0.377676, 0.383037, 0.386653, 0.388474, 0.388474, 0.386653, 0.383037, 0.377676, 0.370645, 0.362040, 0.351977, 0.340589, 0.328026, 0.314446, 0.300016, 0.284906, 0.269290, 0.253338, 0.237214, 0.221077, 0.205072, 0.189335, 0.173987, 0.159135, 0.144870, 0.131266, 0.118383, 0.106264, 0.094941, 0.084427, 0.074727, 0.065832, 0.057725, 0.050380, 0.043765, 0.037841, 0.032568, 0.027900, 0.023792, 0.020196, 0.017068, 0.014363, 0.012037, 0.010051, 0.008366, 0.006948, 0.005766, 0.004793, 0.004003, 0.003376, 0.002896, 0.002547, 0.002320, 0.002208
0.002513, 0.002640, 0.002898, 0.003295, 0.003842, 0.004555, 0.005454, 0.006561, 0.007906, 0.009519, 0.011436, 0.013696, 0.016343, 0.019421, 0.022980, 0.027071, 0.031746, 0.037057, 0.043057, 0.049797, 0.057324, 0.065681, 0.074905, 0.085026, 0.096064, 0.108026, 0.120911, 0.134699, 0.149358, 0.164837, 0.181068, 0.197968, 0.215430, 0.233336, 0.251547, 0.269909, 0.288255, 0.306406, 0.324174, 0.341366, 0.357785, 0.373237, 0.387532, 0.400488, 0.411938, 0.421730, 0.429730, 0.435830, 0.439945, 0.442017, 0.442017, 0.439945, 0.435830, 0.429731, 0.421730, 0.411939, 0.400489, 0.387533, 0.373238, 0.357786, 0.341367, 0.324175, 0.306407, 0.288256, 0.269910, 0.251548, 0.233337, 0.215432, 0.197969, 0.181069, 0.164838, 0.149359, 0.134700, 0.120912, 0.108027, 0.096064, 0.085027, 0.074906, 0.065682, 0.057325, 0.049798, 0.043058, 0.037057, 0.031746, 0.027071, 0.022981, 0.019421, 0.016343, 0.013697, 0.011436, 0.009519, 0.007906, 0.006561, 0.005454, 0.004555, 0.003842, 0.003295, 0.002898, 0.002640, 0.002513
0.002845, 0.002988, 0.003281, 0.003730, 0.004349, 0.005156, 0.006173, 0.007428, 0.008950, 0.010776, 0.012946, 0.015504, 0.018500, 0.021985, 0.026014, 0.030644, 0.035936, 0.041948, 0.048741, 0.056370, 0.064890, 0.074350, 0.084792, 0.096249, 0.108743, 0.122284, 0.136869, 0.152477, 0.169070, 0.186592, 0.204965, 0.224094, 0.243862, 0.264131, 0.284745, 0.305530, 0.326297, 0.346844, 0.366957, 0.386417, 0.405003, 0.422494, 0.438675, 0.453341, 0.466302, 0.477386, 0.486442, 0.493347, 0.498005, 0.500350, 0.500350, 0.498005, 0.493347, 0.486442, 0.477386, 0.466303, 0.453342, 0.438676, 0.422495, 0.405004, 0.386418, 0.366958, 0.346845, 0.326298, 0.305531, 0.284746, 0.264132, 0.243863, 0.224095, 0.204966, 0.186593, 0.169071, 0.152478, 0.136870, 0.122285, 0.108743, 0.096249, 0.084793, 0.074351, 0.064891, 0.056370, 0.048741, 0.041949, 0.035936, 0.030645, 0.026014, 0.021985, 0.018500, 0.015505, 0.012946, 0.010776, 0.008950, 0.007428, 0.006174, 0.005156, 0.004349, 0.003730, 0.003281, 0.002988, 0.002845
0.003204, 0.003366, 0.003695, 0.004200, 0.004898, 0.005807, 0.006952, 0.008365, 0.010079, 0.012135, 0.014579, 0.017461, 0.020834, 0.024758, 0.029296, 0.034511, 0.040470, 0.047240, 0.054890, 0.063481, 0.073077, 0.083730, 0.095489, 0.108391, 0.122461, 0.137710, 0.154135, 0.171712, 0.190398, 0.210130, 0.230821, 0.252363, 0.274624, 0.297449, 0.320664, 0.344071, 0.367457, 0.390595, 0.413245, 0.435160, 0.456091, 0.475788, 0.494010, 0.510526, 0.525122, 0.537603, 0.547801, 0.555577, 0.560822, 0.563464, 0.563464, 0.560823, 0.555578, 0.547802, 0.537604, 0.525122, 0.510527, 0.494011, 0.475789, 0.456092, 0.435162, 0.413247, 0.390597, 0.367459, 0.344072, 0.320665, 0.297451, 0.274625, 0.252364, 0.230822, 0.210131, 0.190399, 0.171713, 0.154136, 0.137711, 0.122462, 0.108391, 0.095490, 0.083731, 0.073077, 0.063482, 0.054890, 0.047241, 0.040470, 0.034511, 0.029296, 0.024759, 0.020834, 0.017461, 0.014579, 0.012135, 0.010079, 0.008365, 0.006952, 0.005807, 0.004898, 0.004200, 0.003695, 0.003366, 0.003204
0.003589, 0.003771, 0.004139, 0.004706, 0.005487, 0.006506, 0.007789, 0.009372, 0.011292, 0.013596, 0.016334, 0.019562, 0.023342, 0.027738, 0.032822, 0.038664, 0.045340, 0.052926, 0.061496, 0.071121, 0.081871, 0.093807, 0.106981, 0.121435, 0.137198, 0.154283, 0.172684, 0.192376, 0.213311, 0.235416, 0.258598, 0.282732, 0.307672, 0.333244, 0.359252, 0.385475, 0.411676, 0.437598, 0.462973, 0.487526, 0.510974, 0.533042, 0.553456, 0.571959, 0.588311, 0.602295, 0.613720, 0.622432, 0.628308, 0.631267, 0.631267, 0.628308, 0.622432, 0.613721, 0.602295, 0.588312, 0.571960, 0.553457, 0.533043, 0.510976, 0.487527, 0.462975, 0.437600, 0.411677, 0.385477, 0.359253, 0.333246, 0.307673, 0.282733, 0.258599, 0.235418, 0.213312, 0.192377, 0.172685, 0.154284, 0.137199, 0.121436, 0.106982, 0.093808, 0.081872, 0.071122, 0.061496, 0.052927, 0.045341, 0.038664, 0.032822, 0.027739, 0.023342, 0.019562, 0.016334, 0.013596, 0.011292, 0.009372, 0.007789, 0.006506, 0.005487, 0.004706, 0.004139, 0.003771, 0.003589
0.004001, 0.004203, 0.004614, 0.005245, 0.006116, 0.007251, 0.008682, 0.010445, 0.012586, 0.015154, 0.018206, 0.021804, 0.026016, 0.030917, 0.036582, 0.043094, 0.050535, 0.058990, 0.068541, 0.079270, 0.091251, 0.104554, 0.119237, 0.135347, 0.152916, 0.171958, 0.192467, 0.214415, 0.237748, 0.262386, 0.288223, 0.315122, 0.342919, 0.371420, 0.400407, 0.429634, 0.458836, 0.487728, 0.516010, 0.543374, 0.569509, 0.594104, 0.616857, 0.637479, 0.655704, 0.671290, 0.684024, 0.693733, 0.700283, 0.703580, 0.703580, 0.700283, 0.693734, 0.684025, 0.671291, 0.655706, 0.637481, 0.616858, 0.594105, 0.569510, 0.543376, 0.516012, 0.487729, 0.458838, 0.429636, 0.400409, 0.371422, 0.342920, 0.315123, 0.288224, 0.262387, 0.237749, 0.214416, 0.192469, 0.171960, 0.152918, 0.135348, 0.119238, 0.104555, 0.091252, 0.079271, 0.068542, 0.058991, 0.050536, 0.043095, 0.036583, 0.030917, 0.026017, 0.021804, 0.018206, 0.015154, 0.012586, 0.010446, 0.008682, 0.007251, 0.006116, 0.005245, 0.004614, 0.004203, 0.004001
0.004436, 0.004660, 0.005116, 0.005816, 0.006782, 0.008041, 0.009627, 0.011582, 0.013956, 0.016803, 0.020187, 0.024176, 0.028847, 0.034281, 0.040563, 0.047784, 0.056035, 0.065409, 0.076000, 0.087896, 0.101181, 0.115931, 0.132212, 0.150075, 0.169555, 0.190669, 0.213409, 0.237745, 0.263616, 0.290935, 0.319583, 0.349409, 0.380230, 0.411832, 0.443972, 0.476380, 0.508759, 0.540793, 0.572152, 0.602494, 0.631471, 0.658742, 0.683971, 0.706837, 0.727045, 0.744325, 0.758445, 0.769210, 0.776472, 0.780129, 0.780129, 0.776473, 0.769211, 0.758446, 0.744326, 0.727046, 0.706838, 0.683972, 0.658744, 0.631473, 0.602496, 0.572154, 0.540795, 0.508761, 0.476382, 0.443974, 0.411834, 0.380231, 0.349411, 0.319585, 0.290937, 0.263618, 0.237746, 0.213411, 0.190671, 0.169557, 0.150076, 0.132213, 0.115932, 0.101182, 0.087897, 0.076001, 0.065410, 0.056035, 0.047784, 0.040564, 0.034281, 0.028848, 0.024177, 0.020187, 0.016803, 0.013956, 0.011582, 0.009627, 0.008041, 0.006782, 0.005816, 0.005116, 0.004660, 0.004436
0.004893, 0.005141, 0.005643, 0.006416, 0.007481, 0.008870, 0.010619, 0.012776, 0.015395, 0.018535, 0.022268, 0.026669, 0.031822, 0.037815, 0.044745, 0.052710, 0.061811, 0.072152, 0.083835, 0.096957, 0.111611, 0.127882, 0.145841, 0.165545, 0.187033, 0.210323, 0.235407, 0.262251, 0.290789, 0.320924, 0.352525, 0.385424, 0.419422, 0.454282, 0.489735, 0.525482, 0.561198, 0.596534, 0.631125, 0.664594, 0.696559, 0.726640, 0.754468, 0.779691, 0.801981, 0.821043, 0.836618, 0.848493, 0.856503, 0.860537, 0.860537, 0.856504, 0.848494, 0.836619, 0.821044, 0.801983, 0.779692, 0.754469, 0.726641, 0.696560, 0.664596, 0.631127, 0.596537, 0.561200, 0.525484, 0.489737, 0.454284, 0.419424, 0.385427, 0.352527, 0.320926, 0.290791, 0.262253, 0.235409, 0.210325, 0.187035, 0.165546, 0.145842, 0.127883, 0.111612, 0.096958, 0.083835, 0.072153, 0.061812, 0.052710, 0.044746, 0.037816, 0.031822, 0.026669, 0.022268, 0.018536, 0.015395, 0.012777, 0.010619, 0.008870, 0.007481, 0.006416, 0.005643, 0.005141, 0.004893
